PEP500,Peppermint Microfibre Wash 5ooml,12.0000,10.7500,8.6600,peppermint-500.jpg,"<div id=\""tigFIProductDescription\""><span class=\""tigFIProductDescriptionTitle\"">Peppermint NanoFibre Wash 500ml</span><span class=\""tigFIProductDescriptionBlock\""><p>The best way to care for your high quality cloths is with Peppermint&#44 the product designed to remove debris and stains quickly and efficiently from delicate fibres.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Peppermint cleans without fabric softeners (which ruin NanoFibre and Microfibre)&#44 Peppermint has microbial (anti-bacterial) ingredients which assist to inhibit mould/mold growth and odours.</p></span><span class=\""tigFIProductDescriptionBlockHeader\""><p>Recommended Use</p></span><ol class=\""tigFIProductDescriptionOrderedList\"" ><li>Spray directly onto cloths as a pre-soak immediately before washing</li><li>As a washing detergent for Microfibre and NanoFibre</li><li>As a soaking agent between use and wash for microfibre or NanoFibre products.</li></ol><span class=\""tigFIProductDescriptionBlockHeader\""><p>Directions</p></span><span class=\""tigFIProductDescriptionBlock\""><p>It is important to soak your cloths in water with a little peppermint immediately after use.  Especially after using Microfibre or NanoFibre with products that will harden around fibres such as sealants and waxes&#44 it is extrememly importnat to immediately soak your cloths in a solution of (preferably warm) water and Peppermint to stop the waxes from bonding to the fibres.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Final Inspection recommend preparing a bucket of 5-15Litres of water (depending on how many cloths will be soaked) with 2-6 caps of Peppermint disolved in it before starting any detailing work and saturating and soaking  cloths as soon as possible after use&#44 especially with waxes before washing. Clothes can be soaked overnight.  This process will significantly assist in avoiding hardening fibres.</p></span><ol class=\""tigFIProductDescriptionOrderedList\"" ><li>Never use fabric softeners to condition NanoFibre (& Microfibre) Cloths.</li><li>Never wash NanoFibre (& Microfibre) at water temps higher than 55deg C.</li><li>'Spot' Stains by spraying Peppermint Wash directly onto NanoFibre (& Microfibre) and allowing no more than 5 min dwelling time prior to washing.  Do not allow Peppermint to dry on cloths.</li><li>Peppermint is very concentrated.  1 Cap (20ml) of Peppermint Wash cleans up to 40 Cloths.</li><li>Do not overuse Peppermint by highly concentrating.</li></ol><span class=\""tigFIProductDescriptionBlockHeader\""><p>NanoFibre Care</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Care of all microfibre and nanofibre products involves removal of dirt and debris as soon as possible with gentle cleaners. Final Inspection recommend <span class=\""tigFIProductReference\"">'Peppermint'</span> anti-bacterial nanofibre wash solution&#44 using no more than 60deg water temperature.</p></span><img class=\""tigFIProductDescriptionInlinePhoto\"" alt=\""Tigersoft Performance NanoFibre Care - Tigersoft Performance\"" title=\""Tigersoft Performance NanoFibre Care - Tigersoft Performance\"" src=\""images/Tag-Reverse.jpg\""></img></div>",Final Inspection,Y,\N
PNTCLN500,Paint Cleanse 'Truth Serum' 5ooml,12.0000,10.7500,7.6800,paint-cleanse-500-01.jpg,"<div id=\""tigFIProductDescription\""><span class=\""tigFIProductDescriptionTitle\"">Paint Cleanse 'Truth Serum' 500ml</span><span class=\""tigFIProductDescriptionBlock\""><p>Also known as 'Truth Serum'&#44 Paint Cleanse is designed to remove all traces of polish residue and any other oils and waxes from hard surfaces&#44 specifically&#44 paintwork&#44 glass and chrome and allows detailers to see exactly what imperfections (if any) still require correction.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Paint Cleanse also cleans surfaces perfectly for maximum adhesion of paint protection (waxes and/or sealants) and is recommended as preparation prior to application of any form of paint protection. Paint cleanse was recently optimised and contains lubricants to reduce marring on super soft paints and reduce friction&#44 encouraging a slipperier polishing characteristic. Less stick&#44 better finishes&#44 significantly reduced time and polish use as well as less wear on equipment and decreased pad wear. The best quality product of its type.</p></span><span class=\""tigFIProductDescriptionBlockHeader\""><p>Directions</p></span><ol class=\""tigFIProductDescriptionOrderedList\"" ><li>Spray a few pumps of Paint Cleanse™ onto a slightly damp NanoFibre Paintwork Cloth™ (never directly onto paint).</li><li>Wipe all surfaces&#44 turning cloth until all product is dissolved.</li><li>Wipe surface with a seperate&#44 clean and dry NanoFibre Paintwork Cloth™.</li></ol><span class=\""tigFIProductDescriptionBlock\""><p>Design and manufacture: Designed and manufactured in Australia by Final Inspection</p></span></div>",Final Inspection,Y,\N
PPBS500,(Paint Pampering) Body Shampoo 5ooml,12.0000,10.7500,6.5500,ppbs5oo03_2.jpg,"<div id=\""tigFIProductDescription\""><span class=\""tigFIProductDescriptionTitle\"">Paint Pampering Body Shampoo 500ml</span><span class=\""tigFIProductDescriptionBlock\""><p>The world's best car wash&#44 designed by detailers&#44 for detailers. The first low SLS&#44 pump pack body shampoo to be used in a bucket-less system for quicker&#44 better results. Effective&#44 gentle on soft surfaces&#44 contains no ammonia&#44 no corrosive components. Safe for you and safe for your vehicle.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>With very high levels of polymer lubricants which minimise swirling&#44 low in SLS (wax-stripping sodium laureth sulphate foaming agents) and the perfect blend of efficient surfactants&#44 Paint Pampering Body Shampoo™ is a great smelling&#44 great feeling weekly wash at a very respectable price and part of a system that achieves the best results without requiring buckets.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Paint Pampering Body Shampoo™ delivers perfect results on all types of paint&#44 glass&#44 chrome&#44 polycarbonate&#44 acrylic&#44 fabric 'soft' convertible tops.</p></span><span class=\""tigFIProductDescriptionBlockHeader\""><p>Extra Value</p></span><span class=\""tigFIProductDescriptionBlock\""><p>All bottles of PPBS <i>except 500ml which is already diluted</i>&#44 can be diluted with water 1:1&#44 so 1 Litre becomes 2 Litres. This is excellent value for money</p></span><span class=\""tigFIProductDescriptionBlockHeader\""><p>Directions</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Please see the <a href=\""http://tigersoft.com.au/Detailing101Wash.html\"" alt=\""Tigersoft Performance Car Washing Guide\"" >Tigersoft Performance Car Washing Guide</a> for instructions for the complete car wash process.</p></span></div>",Final Inspection,Y,\N
PURE500,Purity 5ooml,12.0000,10.7500,7.4900,purity-5oo_1.jpg,"<div id=\""tigFIProductDescription\""><span class=\""tigFIProductDescriptionTitle\"">Purity (Anti-bacterical Interior Cleaner) 500ml</span><span class=\""tigFIProductDescriptionBlock\""><p>Purity is a bactericidal&#44 virucidal&#44 fungacidal and sanitising agent designed to eliminate germs from all Interior surfaces in your car leaving is significantly cleaner than what most interior cleaning products alone can achieve.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Purity is designed to bring bacteria levels down to a much safer level and recommended to be used to remove chemical residue from interior cleaners and when passengers are experiencing sickness.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Purity works by hindering microbial activity&#44 more specifically&#44 a bacterial cell's capability to reproduce.</p></span><span class=\""tigFIProductDescriptionBlockHeader\""><p>Directions</p></span><span class=\""tigFIProductDescriptionBlock\""><p>USE IN A WELL VENTILATED AREA&#44 do not use Purity in a cabin with closed doors.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Spray 4-6 pumps of Purity onto a clean (not used for any other purpose or with any chemical) NanoFibre Interior Cloth and wipe surfaces leaving them wet for at least 30 seconds. Remove purity from the surface with either the dry side of the cloth or a separate clean&#44 dry NanoFibre Interior Cloth.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>IMPORTANT: Surfaces must remain wet for 30 seconds for Purity to work. If surfaces do not stay wet for more than 30 seconds&#44 add more Purity to cloth and repeat.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>For hard surface and transparent plastics&#44 if streaking remains&#44 re apply a very small amount of product to dry cloth and remove immediately (no wetting time) for a streak free finish.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>For higher gloss on wood trim and other high gloss surfaces&#44 we recommend applying a very small amount of Gloss Boost.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Purity is a colourless&#44 almost odourless liquid.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Purity is 100% Australian Made.</p></span></div>",Final Inspection,Y,\N
VANILLA,Vanilla Interior Scent,12.0000,10.7500,7.8000,Vanilla 3250 pump 250.jpg,"<div id=\""tigFIProductDescription\""><span class=\""tigFIProductDescriptionTitle\"">Vanilla Interior Scent</span><span class=\""tigFIProductDescriptionBlock\""><p>Vanilla is the first auto fragrance from Final Inspection. It is an aerosol with a years worth of subtle&#44 blissful Vanilla fragrance for your Interior.</p></span><span class=\""tigFIProductDescriptionBlockHeader\""><p>Application</p></span><span class=\""tigFIProductDescriptionBlock\""><p>There are 3250 metered pumps of Vanilla in each can. 2-5 pumps is enough to fill a cabin with the very smooth&#44 sweet&#44 musky Vanilla aroma. Simply spray 2-5 doses of Vanilla into your carpets&#44 mats or fabric seats (depending on your desired level of intensity) from a distance of 15-30cm.</p></span><span class=\""tigFIProductDescriptionBlockHeader\""><p>FI Tip</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Pump 1 metered spray of Vanilla into your fabrics every day to maintain a very sublte scent. Use it in your Boot to rid odours. Vanilla contains anti-bacterial agents that kill most bacteria on surfaces&#44 so Vanilla will help to minimise odour causing bacteria and help to keep fabrics fresh.</p></span><span class=\""tigFIProductDescriptionBlockHeader\""><p>Safety</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Do NOT concentrate and inhale contents&#44 may be harmful or fatal.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Do NOT spray onto or at any person or animal.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>If skin becomes irritated&#44 wash with cold water & mild soap.</p></span></div>",Final Inspection,Y,\N
WHITESHD-90,90mm SHD Heavy Cutting Pad,12.0000,10.7500,8.1000,90mm-white-shd.jpg,"<div id=\""tigFIProductDescription\""><span class=\""tigFIProductDescriptionTitle\"">90mm Heavy SHD Pad</span><span class=\""tigFIProductDescriptionBlock\""><p>White SHD Super High Density A VERY Fast cutting&#44 VERY High Cutting Pad with Medium Gloss Finishing characteristics.</p></span><img class=\""tigFIProductDescriptionInlinePhoto\"" alt=\""90mm Heavy SHD Pad - Tigersoft Performance\"" title=\""90mm Heavy SHD Pad - Tigersoft Performance\"" src=\""images/90mm-shd-white.jpg\""></img><span class=\""tigFIProductDescriptionBlock\""><p>Particularly important when using very aggressive compounds&#44 aiding smooth action on sticky paint surfaces resulting in less side effects such as marring&#44 hologramming and blemishing.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Recommended for use on all finishes with all polishes&#44 smoother action on stickier paint surfaces helping blemish free finishes when used in conjunction with fine abrasive polishes.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>We recommend the 90mm size for spot polishing of small&#44 tight areas and isolated imperfections. Denibbing with the small 90mm pad is also recommended.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Achieve super short working times with this pad on paint or plastics.</p></span></div>",Final Inspection,Y,\N
CLNSTRG500,Cleanse STRONG 500ml,15.0000,13.5000,10.3100,cleanse-strong-500.jpg,"<div id=\""tigFIProductDescription\""><span class=\""tigFIProductDescriptionTitle\"">Cleanse Strong 500ml</span><span class=\""tigFIProductDescriptionBlock\""><p>Dubbed 'The Tarminator'&#44 Cleanse STRONG™ makes light work of tar and most sub-surface contaminants on paint&#44 glass and chrome.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Purify and clarify any painted or glass surfaces by removing tar&#44 adhesives and light sub-surface contamination with this thorough chemical paint cleanser&#44 best used directly after mechanical decontamination (claying).</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Designed primarily to quickly and efficiently remove oils & tar from paintwork&#44 Cleanse STRONG™ will safely remove the majority of surface and sub-surface contaminants from paint&#44 glass&#44 wheels and chrome.</p></span><span class=\""tigFIProductDescriptionBlockHeader\""><p>Directions</p></span><ol class=\""tigFIProductDescriptionOrderedList\"" ><li>Apply Cleanse STRONG™ only to a clean and dry vehicle with cool surfaces and never in direct sunlight.  Always use Cleanse STRONG in a well-ventillated area.</li><li>Spray 3-5 doses onto a Clean Nanofibre Paintwork Cloth™ and a little onto the surface.  Allow to dwell for 20seconds or longer&#44 do not allow to dry.</li><li>Wipe paint&#44 glass and chrome to remove tar and/or contaminants.  Repeat if necessary.</li></ol><span class=\""tigFIProductDescriptionBlock\""><p>Use a Nanofibre Wheel Cloth for Wheels to remove built-up and baked-on tar.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>IMPORTANT: re-apply waxes or sealants to any area where you have used Cleanse STRONG.</p></span></div>",Final Inspection,Y,\N
DOPR-9,Denim OPR Pad,15.0000,13.5000,8.9200,denim01_no_hole.jpg,"<div id=\""tigFIProductDescription\""><span class=\""tigFIProductDescriptionTitle\"">Denim</span><span class=\""tigFIProductDescriptionBlock\""><p>Denim OPR pads reduce orange peel texture of the paint surface by removing film build from the tops of the 'hills' that are the make-up of the 'hill and valley' orange peel texture.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Denim pads are the equivalent to 2ooo grit abrasive sanding discs and whilst use of these pads doesn't result in the marred surface you expect from a 2ooo grit sanding disc&#44 the film build removal is as aggressive.</p></span><img class=\""tigFIProductDescriptionInlinePhoto\"" alt=\""Denim - Tigersoft Performance\"" title=\""Denim - Tigersoft Performance\"" src=\""images/denim02_no_hole.jpg\""></img><span class=\""tigFIProductDescriptionBlock\""><p>Unlike sanding paper or discs&#44 OPR pads allow for gradual texture correction in a far more prgressive manner&#44 blending texture with OPR pads is a much more forgiving experience.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Velvet OPR pads are for skilled and experienced professionals or advanced amateurs only as they are deceivingly aggressive and do remove a substantial amount of film build&#44 very quickly.</p></span><span class=\""tigFIProductDescriptionBlockHeader\""><p>Directions</p></span><ol class=\""tigFIProductDescriptionOrderedList\"" ><li>Make sure panels to be texture corrected are clean&#44 dry and free of surface contaminants&#44 decontamination is essential for efficient OPR. It is highly recommended to diagnose surfaces for sufficient film build with an accurate and properly calibrated PTT.</li><li>Centre your OPR pad to your backing plate and use a slow speed with a small amount of polish to correct surface as you would if you were to polish with a foam or NanoFibre pad. Final Inspection recommend CAP Heavy with OPR pads but you will be able to utilise any C.A.P polish.</li><li>Remove polish with a NanoFibre Paintwork Cloth and Paint Cleanse and check surface for texture correction.</li></ol><span class=\""tigFIProductDescriptionBlockHeader\""><p>Please Note:</p></span><ul class=\""tigFIProductDescriptionUnorderedList\"" ><li>If correction levels are yet to be reached&#44 repeat step 2 and 3.</li><li>If correction levels are not ample with Velvet pads&#44 we recommend a Denim OPR pad.</li><li>It is recommended to check film build levels with a PTT after texture correction for documentation.</li><li>An interface pad may be used (between OPR pad and backing plate) for varied correction characteristics.</li></ul></div>",Final Inspection,Y,\N
NFP-135,135mm Nanofibre Polishing Pad,15.0000,13.5000,8.2800,FI.jpg,"<div id=\""tigFIProductDescription\""><span class=\""tigFIProductDescriptionTitle\"">135mm Ultra Fine Nanofibre Pad (FR)</span><span class=\""tigFIProductDescriptionBlock\""><p>High Quality Nanofibre polishing pads</p></span></div>",Final Inspection,Y,\N
PB-SML,Polishing Ball (small),15.0000,13.5000,12.1000,small-polishing-ball.jpg,"<div id=\""tigFIProductDescription\""><span class=\""tigFIProductDescriptionTitle\"">Polishing Ball (Small)</span><span class=\""tigFIProductDescriptionBlock\""><p>A very handy crevice-polishing tool that fits into your drill</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Great for getting in behind mirrors or door handles etc.</p></span><span class=\""tigFIProductDescriptionBlock\""><p>Available in Small or Large sizes</p></span></div>",Final Inspection,Y,\N
